,tipo_transaccion,nombre_comercio,giro_nombre,mcc_nombre,fecha_transaccion,ope_pais,entry_mode,sexo_cliente,estado_cliente,edad_cliente,monto_transaccion,id_cliente,tiempo,cluster,hormiga
4022,TDD,D LOCAL*DIDI RIDES    CIUDAD DE MEX001,TRANSPORTE TERRESTRE DE PASAJEROS,"LIMOSINAS, (TAXIS)",15/11/22,MX,CARD NOT PRESENT,F,MEXICO,19,27.81,7061,7,4,
4023,TDD,D LOCAL*DIDI RIDES    CIUDAD DE MEX001,TRANSPORTE TERRESTRE DE PASAJEROS,"LIMOSINAS, (TAXIS)",11/02/23,MX,CARD NOT PRESENT,F,NUEVO LEON,25,44.32,1251,95,4,0
4024,TDD,SHOPPE MX             MIGUEL HIDALGDF,OTROS,SERVICIOS EMPRESARIALES - NO CLASIFICADOS,01/12/22,MX,CARD NOT PRESENT,M,JALISCO,29,152.67,8475,23,2,
4025,TDD,OXXOPLAZA TILA VSA    CARMEN CAMP  CA,RETAIL,"TIENDAS DE CONVENIENCIA, MINISUPER",21/02/23,MX,CARD PRESENT,M,CAMPECHE,48,44.88,4752,105,4,
4026,TDC,DIDI FOOD             CIUDAD DE MEX001,COMIDA RAPIDA,COMIDA RAPIDA,05/01/23,MX,CARD NOT PRESENT,F,NUEVO LEON,44,19.93,9305,58,4,
916,TDD,STRIPE *UBER PENDING  CIUDAD DE MEXCMX,TRANSPORTE TERRESTRE DE PASAJEROS,"LIMOSINAS, (TAXIS)",03/03/23,MX,CARD NOT PRESENT,F,CIUDAD DE MEXICO,28,32.86,98,115,4,1
4028,TDC,PAYPAL *UNDOSTRES     CIUDAD DE MEXDF,AGREGADOR,AGREGADOR,22/11/22,MX,CARD NOT PRESENT,F,VERACRUZ DE IGNACIO DE LA LLAV,23,84.8,1551,14,4,0
4029,TDD,STR*UBER PENDING      CIUDAD DE MEX001,TRANSPORTE TERRESTRE DE PASAJEROS,"LIMOSINAS, (TAXIS)",22/01/23,MX,CARD NOT PRESENT,M,NUEVO LEON,27,50.75,9396,75,4,
4030,TDC,ROLLYS                CIUDAD DE MEXDF,RESTAURANTE,RESTAURANTES,04/02/23,MX,CARD PRESENT,F,CIUDAD DE MEXICO,25,74.82,892,88,4,1
4031,TDD,SC*CALIENTE2          TIJUANA BCN  003,RETAIL,CASINOS CASAS DE JUEGO (APUESTAS INCLUYE BILLETES),10/02/23,MX,CARD NOT PRESENT,M,NUEVO LEON,35,88.79,3626,94,4,
4032,TDC,PAYPAL *PATREONIREL  ME  35314369001,OTROS,"MERCADEO DIRECTO, SERVICIOS POR TELEFONO.",14/01/23,IE,CARD NOT PRESENT,F,CIUDAD DE MEXICO,28,64.84,4301,67,4,
4033,TDC,CSAM SAN MIGUEL       APODACA NL   019,MISCELANEAS,"ABARROTES, CARNICERIAS, PESCADERIAS, MISCELANEAS,",16/01/23,MX,CARD PRESENT,M,NUEVO LEON,34,317.47,5150,69,2,
4034,TDD,MERCADO PAGO          CIUDAD DE MEXDF,OTROS,MERCADEO DIRECTO - NO CLASIFICADO,27/02/23,MX,CARD NOT PRESENT,F,CIUDAD DE MEXICO,25,34.9,6640,111,4,
4035,TDD,DLOCAL*DIDI RIDES CA  CIUDAD DE MEX09,AGREGADOR,AGREGADOR,30/01/23,MX,CARD NOT PRESENT,F,NUEVO LEON,20,38.5,5674,83,4,
4036,TDC,CINEPOLIS DULCERIA    MORELIA MICH 16,ENTRETENIMIENTO,"CINES, TEATROS",17/12/22,MX,CARD PRESENT,F,QUERETARO,45,143.68,879,39,2,0
4037,TDD,PAYPAL3               MEXICO DF    DF,AGREGADOR,AGREGADOR,28/11/22,MX,CARD NOT PRESENT,M,NUEVO LEON,16,14.94,8620,20,4,
4038,TDC,DLOCAL*DIDI FOOD CA   CIUDAD DE MEX09,AGREGADOR,AGREGADOR,21/01/23,MX,CARD NOT PRESENT,M,QUERETARO,29,59.35,450,74,4,1
4039,TDC,STP*UBER TRIP         CIUDAD DE MEX001,TRANSPORTE TERRESTRE DE PASAJEROS,"LIMOSINAS, (TAXIS)",08/11/22,MX,CARD NOT PRESENT,F,NUEVO LEON,44,183.08,9305,0,2,
4040,TDC,D LOCAL*SHEIN         CIUDAD DE MEX001,AGREGADOR,AGREGADOR,25/11/22,MX,CARD NOT PRESENT,F,YUCATAN,29,104.26,1234,17,4,0
4041,TDC,MERPAGO*GST           CIUDAD DE MEXDF,AGREGADOR,AGREGADOR,27/11/22,MX,CARD PRESENT,M,GUANAJUATO,25,36.15,2472,19,4,
4042,TDD,SC*CALIENTEMX2        TIJUANA BCN  001,ENTRETENIMIENTO,"CLUBES DEPORTIVOS PROFESIONALES, (HIPODROMOS,",27/01/23,MX,CARD NOT PRESENT,M,NUEVO LEON,35,59.1,3626,80,4,
4043,TDC,MERPAGO*GST           CIUDAD DE MEXDF,AGREGADOR,AGREGADOR,12/11/22,MX,CARD PRESENT,M,GUANAJUATO,25,35.91,2472,4,4,
4044,TDD,STRIPE *UBER TRIP     CIUDAD DE MEXCMX,TRANSPORTE TERRESTRE DE PASAJEROS,"LIMOSINAS, (TAXIS)",07/03/23,MX,CARD NOT PRESENT,F,NUEVO LEON,44,154.63,9305,119,2,
4045,TDD,MEGACABLE WEB         GUADALAJARA J014,ENTRETENIMIENTO,PAGO DE SERVICIO POR TELEVISION CABLE/POR EVENTO,11/01/23,MX,CARD NOT PRESENT,M,PUEBLA,41,359.25,2248,64,2,
4046,TDD,DLOCAL*DIDI FOOD      CIUDAD DE MEX001,TRANSPORTE TERRESTRE DE PASAJEROS,"LIMOSINAS, (TAXIS)",25/11/22,MX,CARD NOT PRESENT,M,QUERETARO,15,50.27,7089,17,4,
4047,TDD,AMAZON.COM AMZN.COM/BI   SEATTLE,RETAIL,LIBRERIAS,08/11/22,US,CARD NOT PRESENT,M,JALISCO,34,237.92,8886,0,2,
4048,TDD,7 ELEVEN PALACIO FED  GUADALUPE NL NL,RETAIL,"TIENDAS DE CONVENIENCIA, MINISUPER",26/01/23,MX,CARD PRESENT,F,NUEVO LEON,27,133.7,7466,79,4,
4049,TDD,MERCADO PAGO          CIUDAD DE MEXDF,OTROS,MERCADEO DIRECTO - NO CLASIFICADO,14/01/23,MX,CARD NOT PRESENT,M,NUEVO LEON,62,170.48,1617,67,2,0
4050,TDC,STARBUCKS ANTARA II   MEXICO DF    DF,COMIDA RAPIDA,COMIDA RAPIDA,20/12/22,MX,CARD PRESENT,F,MEXICO,31,33.4,4894,42,4,
4051,TDD,IZZI APP PAGO 3       CIUDAD DE MEX001,ENTRETENIMIENTO,PAGO DE SERVICIO POR TELEVISION CABLE/POR EVENTO,25/12/22,MX,CARD NOT PRESENT,M,NUEVO LEON,33,10.45,9286,47,4,
4052,TDC,STP*UBER PENDING      CIUDAD DE MEX001,TRANSPORTE TERRESTRE DE PASAJEROS,"LIMOSINAS, (TAXIS)",11/11/22,MX,CARD NOT PRESENT,M,CIUDAD DE MEXICO,37,134.02,3733,3,4,
4053,TDD,STRIPE *UBER TRIP     CIUDAD DE MEXCMX,TRANSPORTE TERRESTRE DE PASAJEROS,"LIMOSINAS, (TAXIS)",31/01/23,MX,CARD NOT PRESENT,F,NUEVO LEON,44,19.93,9305,84,4,
4054,TDC,UBER                  CIUDAD DE MEX001,TRANSPORTE TERRESTRE DE PASAJEROS,"LIMOSINAS, (TAXIS)",07/01/23,MX,CARD NOT PRESENT,M,VERACRUZ DE IGNACIO DE LA LLAV,41,19.93,1037,60,4,0
4055,TDD,SC*CALIENTE2          TIJUANA BCN  003,ENTRETENIMIENTO,"CLUBES DEPORTIVOS PROFESIONALES, (HIPODROMOS,",27/11/22,MX,CARD NOT PRESENT,M,NUEVO LEON,35,109.75,3626,19,4,
4056,TDC,STP*UBER PENDING      CIUDAD DE MEX001,TRANSPORTE TERRESTRE DE PASAJEROS,"LIMOSINAS, (TAXIS)",22/12/22,MX,CARD NOT PRESENT,M,CIUDAD DE MEXICO,37,77.72,3733,44,4,
4057,TDC,DLOCAL*DIDI RIDES     CIUDAD DE MEX001,TRANSPORTE TERRESTRE DE PASAJEROS,"LIMOSINAS, (TAXIS)",03/12/22,MX,CARD NOT PRESENT,F,CIUDAD DE MEXICO,25,46.23,892,25,4,1
4058,TDD,MERCADO PAGO          CIUDAD DE MEXDF,OTROS,MERCADEO DIRECTO - NO CLASIFICADO,03/01/23,MX,CARD NOT PRESENT,F,NUEVO LEON,23,23.42,4920,56,4,
4059,TDD,SC*CALIENTE2          TIJUANA BCN  003,RETAIL,CASINOS CASAS DE JUEGO (APUESTAS INCLUYE BILLETES),15/02/23,MX,CARD NOT PRESENT,M,NUEVO LEON,35,34.9,3626,99,4,
1122,TDD,STRIPE *UBER TRIP     CIUDAD DE MEXCMX,TRANSPORTE TERRESTRE DE PASAJEROS,"LIMOSINAS, (TAXIS)",22/02/23,MX,CARD NOT PRESENT,F,CIUDAD DE MEXICO,28,40.09,98,106,4,1
4061,TDD,CINEPOLIS DULCERIA    MORELIA MICH 16,ENTRETENIMIENTO,"CINES, TEATROS",19/01/23,MX,CARD PRESENT,M,VERACRUZ DE IGNACIO DE LA LLAV,35,251.97,9101,72,2,
4062,TDC,DIDI FOOD             CIUDAD DE MEX001,COMIDA RAPIDA,COMIDA RAPIDA,12/11/22,MX,CARD NOT PRESENT,M,MEXICO,57,14.94,2505,4,4,
4063,TDC,STRIPE *UBER EATS PENDCIUDAD DE MEXCMX,OTROS,"TRASLADOS - FLETES, (SERVICIOS DE MENSAJERIA)",07/02/23,MX,CARD NOT PRESENT,M,MEXICO,23,162.13,5728,91,2,
4064,TDD,MERCADO PAGO          CIUDAD DE MEXDF,OTROS,MERCADEO DIRECTO - NO CLASIFICADO,17/12/22,MX,CARD NOT PRESENT,F,NUEVO LEON,27,153.84,9537,39,2,
4065,TDD,STP*UNDOSTRES COM MX  CIUDAD DE MEX001,AGREGADOR,AGREGADOR,28/01/23,MX,CARD NOT PRESENT,M,GUANAJUATO,44,34.9,3826,81,4,
4066,TDD,TOKS TERRAZA COAPA    CIUDAD DE MEXDF,RESTAURANTE,RESTAURANTES,10/11/22,MX,CARD PRESENT,F,CIUDAD DE MEXICO,78,289.07,601,2,2,1
4067,TDC,PANIFICADORA P CAMPANAATIZAPAN DE ZEM,RETAIL,PANADERIAS,02/03/23,MX,CARD PRESENT,M,MEXICO,23,17.44,5728,114,4,
4068,TDD,GOOGLE *Playrix Games    g.co/HelpPay#,OTROS,BIENES DIGITALES APLICACIONES,14/02/23,US,CARD NOT PRESENT,F,NUEVO LEON,42,34.4,7271,98,4,
4069,TDD,OXXO SANTA CALRA      MONTERREY NL NL,RETAIL,"TIENDAS DE CONVENIENCIA, MINISUPER",18/02/23,MX,CARD PRESENT,M,NUEVO LEON,53,143.63,4388,102,2,
4070,TDC,SNP*MERCADOPAGO       CIUDAD DE MEX001,AGREGADOR,AGREGADOR,12/11/22,MX,CARD NOT PRESENT,M,CIUDAD DE MEXICO,30,300.52,1057,4,2,0
4071,TDC,D LOCAL*SHEIN         CIUDAD DE MEX001,AGREGADOR,AGREGADOR,28/02/23,MX,CARD NOT PRESENT,F,YUCATAN,29,184.1,1234,112,2,0
4072,TDD,IZZI DOM              CIUDAD DE MEX001,ENTRETENIMIENTO,PAGO DE SERVICIO POR TELEVISION CABLE/POR EVENTO,21/11/22,MX,CARD NOT PRESENT,M,CIUDAD DE MEXICO,27,259.45,1986,13,2,
4073,TDC,STP*UBER PENDING      CIUDAD DE MEX001,TRANSPORTE TERRESTRE DE PASAJEROS,"LIMOSINAS, (TAXIS)",24/11/22,MX,CARD NOT PRESENT,M,JALISCO,31,27.3,626,16,4,1
4074,TDC,SNP*MERCADOPAGO       CIUDAD DE MEX001,AGREGADOR,AGREGADOR,12/01/23,MX,CARD NOT PRESENT,M,SAN LUIS POTOSI,38,363.74,770,65,2,0
4075,TDC,SNP*MERCADOPAGO       CIUDAD DE MEX001,AGREGADOR,AGREGADOR,23/11/22,MX,CARD NOT PRESENT,M,MEXICO,22,219.38,5444,15,2,
4076,TDC,CINEPOLIS APP TICKETS MORELIA MICH 16,ENTRETENIMIENTO,"CINES, TEATROS",16/02/23,MX,CARD NOT PRESENT,M,NUEVO LEON,33,92.78,9286,100,4,
4077,TDD,D LOCAL*DIDI RIDES    CIUDAD DE MEX001,TRANSPORTE TERRESTRE DE PASAJEROS,"LIMOSINAS, (TAXIS)",17/02/23,MX,CARD NOT PRESENT,F,NUEVO LEON,23,61.95,3521,101,4,
4078,TDD,CLIP MX*TIENDAS Y VENTCIUDAD DE MEX000,AGREGADOR,AGREGADOR,07/02/23,MX,CARD PRESENT,M,SAN LUIS POTOSI,44,79.88,9052,91,4,
4079,TDD,METROBUSL3TVM         CIUDAD DE MEX001,OTROS,TRANSPORTE LOCAL URBANO Y SUBURB DE PASAJEROS,17/01/23,MX,CARD PRESENT,M,CIUDAD DE MEXICO,43,24.92,8428,70,4,
4080,TDD,BET365 MX SEC         CIUDAD DE MEXDF,RETAIL,CASINOS CASAS DE JUEGO (APUESTAS INCLUYE BILLETES),19/02/23,MX,CARD NOT PRESENT,M,CHIAPAS,25,63.34,5446,103,4,
4081,TDD,D LOCAL*DIDI RIDES    CIUDAD DE MEX001,TRANSPORTE TERRESTRE DE PASAJEROS,"LIMOSINAS, (TAXIS)",01/12/22,MX,CARD NOT PRESENT,F,CIUDAD DE MEXICO,25,32.06,6640,23,4,
4082,TDC,PAYPAL *UBER BV          35314369001,TRANSPORTE TERRESTRE DE PASAJEROS,"LIMOSINAS, (TAXIS)",19/12/22,NL,CARD NOT PRESENT,M,PUEBLA,33,44.88,682,41,4,1
4083,TDC,STR*UBER PENDING      CIUDAD DE MEX001,TRANSPORTE TERRESTRE DE PASAJEROS,"LIMOSINAS, (TAXIS)",29/01/23,MX,CARD NOT PRESENT,M,NUEVO LEON,34,183.41,6592,82,2,
4084,TDC,STP*UBER PENDING      CIUDAD DE MEX001,TRANSPORTE TERRESTRE DE PASAJEROS,"LIMOSINAS, (TAXIS)",14/11/22,MX,CARD NOT PRESENT,M,CIUDAD DE MEXICO,37,177.46,3733,6,2,
4085,TDD,CLIP MX*COMIDA RAPIDA CIUDAD DE MEX000,AGREGADOR,AGREGADOR,17/01/23,MX,CARD PRESENT,F,NUEVO LEON,49,33.9,2845,70,4,
4086,TDD,SC*CALIENTE2          TIJUANA BCN  003,RETAIL,CASINOS CASAS DE JUEGO (APUESTAS INCLUYE BILLETES),24/02/23,MX,CARD NOT PRESENT,M,CHIHUAHUA,29,59.85,8031,108,4,
4087,TDD,STP*UBER PENDING      CIUDAD DE MEX001,TRANSPORTE TERRESTRE DE PASAJEROS,"LIMOSINAS, (TAXIS)",12/12/22,MX,CARD NOT PRESENT,M,CIUDAD DE MEXICO,45,54.84,5846,34,4,
4088,TDC,DLOCAL*DIDI RIDES     CIUDAD DE MEX001,TRANSPORTE TERRESTRE DE PASAJEROS,"LIMOSINAS, (TAXIS)",01/12/22,MX,CARD NOT PRESENT,F,CIUDAD DE MEXICO,25,55,892,23,4,1
4089,TDC,PAYPAL3               MEXICO DF    DF,AGREGADOR,AGREGADOR,11/01/23,MX,CARD NOT PRESENT,M,NUEVO LEON,34,95.28,6592,64,4,
4090,TDD,PAYPAL1               MEXICO DF    DF,AGREGADOR,AGREGADOR,31/01/23,MX,CARD NOT PRESENT,M,NUEVO LEON,21,15.94,9840,84,4,
4091,TDC,STP*UBER PENDING      CIUDAD DE MEX001,TRANSPORTE TERRESTRE DE PASAJEROS,"LIMOSINAS, (TAXIS)",09/12/22,MX,CARD NOT PRESENT,F,NUEVO LEON,44,74.78,9305,31,4,
4092,TDC,SNP*MERCADOPAGO       CIUDAD DE MEX001,AGREGADOR,AGREGADOR,29/11/22,MX,CARD NOT PRESENT,M,MORELOS,23,207.56,4981,21,2,
4093,TDD,HTECH COM TELCEL      SN PEDRO GARZ019,RETAIL,COMPUTADORAS EQUIPO PERIF DE COMPUTADORAS SOFTWARE,05/01/23,MX,CARD NOT PRESENT,M,CAMPECHE,48,17.44,4752,58,4,
4094,TDD,CINEPOLIS DULCERIA    MORELIA MICH 16,ENTRETENIMIENTO,"CINES, TEATROS",06/02/23,MX,CARD PRESENT,M,CIUDAD DE MEXICO,27,52.37,1986,90,4,
4095,TDD,MERCADO PAGO          CIUDAD DE MEXDF,OTROS,MERCADEO DIRECTO - NO CLASIFICADO,20/11/22,MX,CARD NOT PRESENT,M,CIUDAD DE MEXICO,30,14.94,480,12,4,1
4096,TDC,CINEPOLIS APP TICKETS MORELIA MICH 16,ENTRETENIMIENTO,"CINES, TEATROS",24/02/23,MX,CARD NOT PRESENT,M,JALISCO,31,144.68,626,108,2,0
4097,TDD,STP*UBER TRIP         CIUDAD DE MEX001,TRANSPORTE TERRESTRE DE PASAJEROS,"LIMOSINAS, (TAXIS)",07/12/22,MX,CARD NOT PRESENT,M,SAN LUIS POTOSI,25,64.87,5421,29,4,
4098,TDC,D LOCAL*RAPPI         CIUDAD DE MEX001,OTROS,SERVICIOS EMPRESARIALES - NO CLASIFICADOS,06/02/23,MX,CARD NOT PRESENT,M,CIUDAD DE MEXICO,27,99.27,7671,90,4,
4099,TDD,STARBUCKS PLAZA DIVINASANLUIS POTOSL,COMIDA RAPIDA,COMIDA RAPIDA,28/12/22,MX,CARD PRESENT,F,MORELOS,40,142.19,5104,50,2,
4100,TDD,DLOCAL*DIDI FOOD      CIUDAD DE MEX001,TRANSPORTE TERRESTRE DE PASAJEROS,"LIMOSINAS, (TAXIS)",15/12/22,MX,CARD NOT PRESENT,F,NUEVO LEON,32,74.32,4771,37,4,
4101,TDD,D LOCAL*DIDI RIDES    CIUDAD DE MEX001,TRANSPORTE TERRESTRE DE PASAJEROS,"LIMOSINAS, (TAXIS)",22/12/22,MX,CARD NOT PRESENT,F,NUEVO LEON,23,53.94,3521,44,4,
4102,TDD,DLOCAL*DIDI RIDES     CIUDAD DE MEX001,TRANSPORTE TERRESTRE DE PASAJEROS,"LIMOSINAS, (TAXIS)",29/11/22,MX,CARD NOT PRESENT,F,NUEVO LEON,41,37.96,9073,21,4,
4103,TDD,MMC SUN MALL          GUADALUPE NL NL,ENTRETENIMIENTO,"CINES, TEATROS",29/01/23,MX,CARD PRESENT,F,NUEVO LEON,27,137.2,7466,82,4,
4104,TDD,7 ELEVEN VALLE SUR    GUADALUPE NL NL,RETAIL,"TIENDAS DE CONVENIENCIA, MINISUPER",19/11/22,MX,CARD PRESENT,M,TAMAULIPAS,25,66.84,5162,11,4,
4105,TDC,SISTEMAS PROFESIONALESMEXICO DF    DF,RETAIL,DISTRIBUIDOR DE PINTURAS Y BARNICES,12/01/23,MX,CARD PRESENT,M,CIUDAD DE MEXICO,43,286.9,8428,65,2,
4106,TDD,NETFLIX.COM              186-65797172,ENTRETENIMIENTO,PAGO DE SERVICIO POR TELEVISION CABLE/POR EVENTO,11/01/23,US,CARD NOT PRESENT,M,COAHUILA DE ZARAGOZA,37,159.15,6261,64,2,
4107,TDD,OXXOHERON PEREZ VER   XALAPA VER   VE,RETAIL,"TIENDAS DE CONVENIENCIA, MINISUPER",21/02/23,MX,CARD PRESENT,M,MEXICO,54,39.39,5709,105,4,
4108,TDC,CINEPOLIS DULCERIA    MORELIA MICH 16,ENTRETENIMIENTO,"CINES, TEATROS",20/12/22,MX,CARD PRESENT,M,MEXICO,22,124.72,5444,42,4,
4109,TDD,STP*UBER PENDING      CIUDAD DE MEX001,TRANSPORTE TERRESTRE DE PASAJEROS,"LIMOSINAS, (TAXIS)",04/01/23,MX,CARD NOT PRESENT,M,NUEVO LEON,27,105.11,9396,57,4,
4110,TDC,STP*UBER TRIP         CIUDAD DE MEX001,TRANSPORTE TERRESTRE DE PASAJEROS,"LIMOSINAS, (TAXIS)",31/12/22,MX,CARD NOT PRESENT,M,MEXICO,30,106.4,827,53,4,1
4111,TDD,Google Storage           650-2530000,OTROS,SERV PROC DATOS - DISENO Y PROGRAM DE SISTEMAS,19/02/23,US,CARD NOT PRESENT,M,VERACRUZ DE IGNACIO DE LA LLAV,20,26.92,194,103,4,1
4112,TDD,DLOCAL*DIDI RIDES     CIUDAD DE MEX001,TRANSPORTE TERRESTRE DE PASAJEROS,"LIMOSINAS, (TAXIS)",14/02/23,MX,CARD NOT PRESENT,M,COAHUILA DE ZARAGOZA,37,52.85,6261,98,4,
4113,TDC,MERCADO PAGO 1        CIUDAD DE MEX001,OTROS,MERCADO DIRECTO - VENTAS POR CATALOGO,08/02/23,MX,CARD NOT PRESENT,M,GUANAJUATO,23,259.86,5116,92,2,
4114,TDD,Google Playrix Games     650-2530000,RETAIL,VENTA DE SOFTWARE PARA COMPUTADORAS,06/02/23,US,CARD NOT PRESENT,F,NUEVO LEON,42,34.4,7271,90,4,
4115,TDC,CLIP MX*CB MAQUINARIA SANLUIS POTO000,AGREGADOR,AGREGADOR,03/01/23,MX,CARD PRESENT,M,SAN LUIS POTOSI,44,218.25,6034,56,2,
4151,TDD,MERPAGO*NIVEL6        CIUDAD DE MEXDF,AGREGADOR,AGREGADOR,31/12/22,MX,CARD NOT PRESENT,M,CHIAPAS,34,59.35,344,53,4,1
4117,TDC,NETFLIX COM 1         MEXICO DF    DF,ENTRETENIMIENTO,PAGO DE SERVICIO POR TELEVISION CABLE/POR EVENTO,19/02/23,MX,CARD NOT PRESENT,M,CIUDAD DE MEXICO,56,159.15,5601,103,2,
4118,TDD,SC*CALIENTE2          TIJUANA BCN  003,RETAIL,CASINOS CASAS DE JUEGO (APUESTAS INCLUYE BILLETES),07/02/23,MX,CARD NOT PRESENT,M,NUEVO LEON,35,60.35,3626,91,4,
4119,TDD,OXXOPLAZA MESON TLC   CALIMAYA EM  EM,RETAIL,"TIENDAS DE CONVENIENCIA, MINISUPER",18/11/22,MX,CARD PRESENT,M,MEXICO,32,62.84,378,10,4,1
4120,TDD,IZZI IVR              CIUDAD DE MEX001,ENTRETENIMIENTO,PAGO DE SERVICIO POR TELEVISION CABLE/POR EVENTO,23/12/22,MX,CARD NOT PRESENT,F,NUEVO LEON,55,254.46,3625,45,2,
4121,TDC,OXXO LOBOS            TIJUANA BCN  BN,RETAIL,"TIENDAS DE CONVENIENCIA, MINISUPER",26/11/22,MX,CARD PRESENT,M,BAJA CALIFORNIA,49,109.25,6177,18,4,
4122,TDD,D LOCAL*RAPPI         CIUDAD DE MEX001,OTROS,SERVICIOS EMPRESARIALES - NO CLASIFICADOS,06/02/23,MX,CARD NOT PRESENT,F,NUEVO LEON,23,64.34,3521,90,4,
4123,TDC,STP*UBER PENDING      CIUDAD DE MEX001,TRANSPORTE TERRESTRE DE PASAJEROS,"LIMOSINAS, (TAXIS)",13/02/23,MX,CARD NOT PRESENT,M,JALISCO,31,74.78,626,97,4,1
4124,TDC,STP*UBER PENDING      CIUDAD DE MEX001,TRANSPORTE TERRESTRE DE PASAJEROS,"LIMOSINAS, (TAXIS)",30/11/22,MX,CARD NOT PRESENT,M,JALISCO,31,59.83,626,22,4,1
4125,TDD,PORRUA CUMBRES        MONTERREY NL 00,RETAIL,LIBRERIAS,06/01/23,MX,CARD PRESENT,F,NUEVO LEON,20,208.55,5674,59,2,
4126,TDD,DLOCAL*DIDI RIDES     CIUDAD DE MEX001,TRANSPORTE TERRESTRE DE PASAJEROS,"LIMOSINAS, (TAXIS)",07/12/22,MX,CARD NOT PRESENT,F,NUEVO LEON,20,26.06,5674,29,4,
4127,TDD,OXXOSANTA TERESA      MERIDA YUC   YU,RETAIL,"TIENDAS DE CONVENIENCIA, MINISUPER",27/01/23,MX,CARD PRESENT,M,YUCATAN,45,27.17,3006,80,4,
4128,TDC,PETCO ECOM            CIUDAD DE MEX001,RETAIL,TIENDAS DE MASCOTAS - ALIMENTO Y ACCESORIOS,27/02/23,MX,CARD NOT PRESENT,M,CIUDAD DE MEXICO,34,412.9,3916,111,3,
4129,TDC,STRIPE *UBER PENDING  CIUDAD DE MEXCMX,TRANSPORTE TERRESTRE DE PASAJEROS,"LIMOSINAS, (TAXIS)",08/02/23,MX,CARD NOT PRESENT,M,JALISCO,31,34.87,626,92,4,1
979,TDC,UBER                  CIUDAD DE MEX001,TRANSPORTE TERRESTRE DE PASAJEROS,"LIMOSINAS, (TAXIS)",26/12/22,MX,CARD NOT PRESENT,F,CIUDAD DE MEXICO,28,19.93,98,48,4,1
4131,TDC,STR*PARCO APP         CIUDAD DE MEX001,RETAIL,VENTAS POR CATALOGO Y/O VENTANILLA MERCADEO DIRECT,09/02/23,MX,CARD NOT PRESENT,F,CIUDAD DE MEXICO,61,29.66,9177,93,4,
4132,TDD,BOTICAS GUADALUPANA   MEXICALI BCN BN,OTROS,"MEDICINAS, MEDICINAS DE PATENTE, FARMACOS DIVERSOS",30/11/22,MX,CARD PRESENT,F,BAJA CALIFORNIA,22,43.38,9902,22,4,
4133,TDC,STR*UNDOSTRES COM MX  CIUDAD DE MEX001,AGREGADOR,AGREGADOR,27/01/23,MX,CARD NOT PRESENT,F,QUINTANA ROO,27,19.93,4152,80,4,
4134,TDD,STRIPE *UBER TRIP     CIUDAD DE MEXCMX,TRANSPORTE TERRESTRE DE PASAJEROS,"LIMOSINAS, (TAXIS)",17/02/23,MX,CARD NOT PRESENT,F,AGUASCALIENTES,28,34.9,2474,101,4,
4135,TDD,HTECH COM TELCEL      SN PEDRO GARZ019,RETAIL,COMPUTADORAS EQUIPO PERIF DE COMPUTADORAS SOFTWARE,06/01/23,MX,CARD NOT PRESENT,M,CAMPECHE,48,17.44,4752,59,4,
4136,TDD,GGPoker                  help@ggpoker,RETAIL,CASINOS CASAS DE JUEGO (APUESTAS INCLUYE BILLETES),22/01/23,GB,CARD NOT PRESENT,M,NUEVO LEON,35,113.83,3626,75,4,
4137,TDD,D LOCAL*HBO MAX       CIUDAD DE MEX001,AGREGADOR,AGREGADOR,13/02/23,MX,CARD NOT PRESENT,M,JALISCO,29,47.13,8475,97,4,
4138,TDC,MCDONALDS S ANTARA F CCIUDAD DE MEX00,COMIDA RAPIDA,COMIDA RAPIDA,09/02/23,MX,CARD PRESENT,F,MEXICO,31,67.34,4894,93,4,
4139,TDD,OXXO CONIN            EL MARQUES QRQU,RETAIL,"TIENDAS DE CONVENIENCIA, MINISUPER",24/11/22,MX,CARD PRESENT,M,MEXICO,32,95.98,378,16,4,1
4140,TDD,MERCADO PAGO 1        CIUDAD DE MEX001,OTROS,MERCADO DIRECTO - VENTAS POR CATALOGO,30/01/23,MX,CARD NOT PRESENT,M,PUEBLA,41,374.22,2248,83,2,
4141,TDC,STR*UBER PENDING      CIUDAD DE MEX001,TRANSPORTE TERRESTRE DE PASAJEROS,"LIMOSINAS, (TAXIS)",25/02/23,MX,CARD NOT PRESENT,M,JALISCO,19,89.77,9748,109,4,
4142,TDC,SNP*MERCADOPAGO       CIUDAD DE MEX001,AGREGADOR,AGREGADOR,14/11/22,MX,CARD NOT PRESENT,M,JALISCO,30,427.15,1641,6,3,
4143,TDC,DLOCAL*DIDI FOOD      CIUDAD DE MEX001,TRANSPORTE TERRESTRE DE PASAJEROS,"LIMOSINAS, (TAXIS)",15/11/22,MX,CARD NOT PRESENT,F,AGUASCALIENTES,24,60.35,5416,7,4,
4144,TDD,DLOCAL*DIDI RIDES     CIUDAD DE MEX001,TRANSPORTE TERRESTRE DE PASAJEROS,"LIMOSINAS, (TAXIS)",14/02/23,MX,CARD NOT PRESENT,F,MEXICO,19,29.82,7061,98,4,
4145,TDD,STR*UBER TRIP         CIUDAD DE MEX001,TRANSPORTE TERRESTRE DE PASAJEROS,"LIMOSINAS, (TAXIS)",23/01/23,MX,CARD NOT PRESENT,F,NUEVO LEON,44,174.6,9305,76,2,
